gene_id	chromosome	start	end	gene_name
ENSG00000272272	9	140315596	140315690	snoU13
ENSG00000188747	9	140317802	140328858	NOXA1
ENSG00000188833	9	140328816	140336268	ENTPD8
ENSG00000165802	9	140342022	140353786	NSMF
ENSG00000130653	9	140354404	140444986	PNPLA7
ENSG00000263933	9	140440200	140440285	AL365502.1
ENSG00000182154	9	140445651	140447007	MRPL41
ENSG00000148399	9	140449356	140473387	DPH7
ENSG00000165724	9	140476531	140484942	ZMYND19
ENSG00000197070	9	140500106	140509812	ARRDC1
ENSG00000203993	9	140509784	140513358	C9orf37
ENSG00000181090	9	140513444	140764468	EHMT1
ENSG00000233998	9	140535438	140535999	SETP5
ENSG00000255585	9	140682117	140683139	RP11-188C12.2
ENSG00000207693	9	140732871	140732968	MIR602
ENSG00000203987	9	140762377	140787022	RP11-188C12.3
ENSG00000148408	9	140772241	141019076	CACNA1B
ENSG00000229926	9	141031547	141038316	RP11-424E7.3
ENSG00000159247	9	141044565	141071821	TUBBP5
ENSG00000237419	9	141090383	141093775	RP11-885N19.6
ENSG00000233013	9	141106637	141143444	FAM157B
ENSG00000223256	9	141150045	141150148	RNU6-785P
ENSG00000237297	10	90652	92824	RP11-631M21.6
ENSG00000173876	10	92828	120103	TUBB8
ENSG00000232420	10	126334	132205	IL9RP2
ENSG00000015171	10	180405	300577	ZMYND11
ENSG00000212331	10	200771	200883	RNA5SP297
ENSG00000151240	10	320130	735683	DIP2C
ENSG00000264248	10	323124	323248	AL603831.1
ENSG00000201861	10	327955	328065	RNA5SP298
ENSG00000239822	10	476181	476444	RN7SL754P
ENSG00000233021	10	483501	487110	RP11-490E15.2
ENSG00000225140	10	674578	677195	RP11-809C18.3
ENSG00000263511	10	687629	687718	MIR5699
ENSG00000180525	10	695888	711109	PRR26
ENSG00000242357	10	709498	712562	RP11-809C18.5
ENSG00000272992	10	714400	715521	RP11-809C18.4
ENSG00000231601	10	789932	790898	RP11-164C1.2
ENSG00000107929	10	855484	977564	LARP4B
ENSG00000229869	10	978966	988683	RP11-363N22.2
ENSG00000205740	10	1017097	1034281	AL359878.1
ENSG00000107937	10	1034338	1065876	GTPBP4
ENSG00000148377	10	1064847	1071799	IDI2
ENSG00000232656	10	1068606	1090138	IDI2-AS1
ENSG00000067064	10	1085848	1095110	IDI1
ENSG00000238924	10	1088233	1088295	RNU7-163P
ENSG00000047056	10	1095478	1178237	WDR37
ENSG00000229205	10	1205708	1210612	LINC00200
ENSG00000185736	10	1228073	1779670	ADARB2
ENSG00000233052	10	1403196	1403832	RP11-398B16.2
ENSG00000205696	10	1568832	1599179	ADARB2-AS1
ENSG00000234962	10	2047667	2056542	LINC00700
ENSG00000226694	10	2114039	2123291	RP11-69C17.2
ENSG00000252998	10	2140361	2140463	RNU6-889P
ENSG00000227912	10	2208526	2211654	RP11-69C17.3
ENSG00000231326	10	2211334	2231668	RP11-69C17.4
ENSG00000212156	10	2241581	2241682	RNU6-576P
ENSG00000234556	10	2347277	2357269	LINC00701
ENSG00000234170	10	2488447	2489546	RP11-446F3.2
ENSG00000264261	10	2495329	2495418	AC024908.1
ENSG00000237500	10	2541913	2542762	RP11-526P5.1
ENSG00000235281	10	2543975	2609431	RP11-526P5.2
ENSG00000231743	10	2978213	2978633	RP11-89K18.1
ENSG00000234182	10	3052723	3055303	RP11-118K6.2
ENSG00000273001	10	3107616	3108193	RP11-118K6.3
ENSG00000067057	10	3108525	3179904	PFKP
ENSG00000107959	10	3179920	3215003	PITRM1
ENSG00000237399	10	3183824	3210164	PITRM1-AS1
ENSG00000236968	10	3266008	3269599	RP11-298E9.5
ENSG00000226762	10	3282563	3299402	RP11-298E9.6
ENSG00000227338	10	3308195	3309207	RP11-195B3.1
ENSG00000233321	10	3529086	3545030	RP11-482E14.1
ENSG00000236892	10	3574286	3579223	RP11-482E14.2
ENSG00000229672	10	3793259	3805418	RP11-184A2.3
ENSG00000228353	10	3810107	3810943	RP11-184A2.2
ENSG00000067082	10	3818188	3827473	KLF6
ENSG00000230573	10	3876142	3876920	RP11-464C19.2
ENSG00000226005	10	3976711	3978005	RP11-464C19.3
ENSG00000227101	10	4067132	4070586	RP11-433J20.2
ENSG00000236990	10	4093918	4131205	RP11-433J20.1
ENSG00000233117	10	4243333	4286104	LINC00702
ENSG00000224382	10	4426438	4452804	LINC00703
ENSG00000230096	10	4457497	4468371	RP11-34C15.2
ENSG00000207124	10	4557144	4557249	RNU6-163P
ENSG00000231298	10	4692377	4720346	LINC00704
ENSG00000225269	10	4697619	4704611	LINC00705
ENSG00000165568	10	4828821	4890254	AKR1E2
ENSG00000151631	10	4914093	4934167	AKR1C6P
ENSG00000187134	10	4934796	5025475	AKR1C1
ENSG00000238840	10	5004628	5004760	U8
ENSG00000151632	10	5029967	5060223	AKR1C2
ENSG00000224251	10	5037680	5039572	RP11-499O7.7
ENSG00000239148	10	5046902	5047034	U8
ENSG00000196139	10	5077546	5149878	AKR1C3
ENSG00000251740	10	5090055	5090173	U8
ENSG00000237831	10	5091004	5093862	RP11-499O7.4
ENSG00000239142	10	5135600	5135735	U8
ENSG00000225418	10	5164279	5177418	AKR1C5P
ENSG00000196326	10	5196335	5244449	AKR1CL1
ENSG00000198610	10	5237425	5260912	AKR1C4
ENSG00000251909	10	5237847	5237936	U8
ENSG00000228291	10	5249132	5249705	RP11-445P17.6
ENSG00000231039	10	5276321	5305371	RP11-445P17.3
ENSG00000224034	10	5307996	5313199	RP11-445P17.8
ENSG00000215267	10	5317136	5330433	AKR1C7P
ENSG00000223987	10	5346394	5346828	RP11-445P17.5
ENSG00000178473	10	5406972	5416169	UCN3
ENSG00000178462	10	5435061	5446793	TUBAL3
ENSG00000173848	10	5454514	5500426	NET1
ENSG00000178372	10	5540658	5541533	CALML5
ENSG00000205488	10	5556207	5568209	CALML3-AS1
ENSG00000178363	10	5566924	5568225	CALML3
ENSG00000256462	10	5566939	5567705	RP11-116G8.5
ENSG00000242147	10	5636954	5638081	RP13-463N16.6
ENSG00000231483	10	5650438	5652756	RP11-336A10.5
ENSG00000228951	10	5658825	5660124	RP11-336A10.4
ENSG00000228685	10	5666894	5667089	RP11-336A10.7
ENSG00000240577	10	5673426	5673716	RN7SL445P
ENSG00000196372	10	5680830	5708558	ASB13
ENSG00000108021	10	5726801	5805703	FAM208B
ENSG00000226647	10	5754137	5786030	RP11-336A10.2
ENSG00000057608	10	5807186	5884095	GDI2
ENSG00000270427	10	5818034	5818821	NRBF2P5
ENSG00000272764	10	5855948	5856404	RP11-318E3.9
ENSG00000134461	10	5903580	5931869	ANKRD16
ENSG00000240180	10	5903768	5904557	RP11-318E3.4
ENSG00000134452	10	5931535	5979556	FBXO18
ENSG00000232807	10	5976233	5987863	RP11-536K7.3
ENSG00000134470	10	5990855	6020150	IL15RA
ENSG00000134460	10	6052652	6104288	IL2RA
ENSG00000251922	10	6059017	6059157	SNORA14
ENSG00000229664	10	6067941	6078390	RP11-536K7.5
ENSG00000214015	10	6113477	6113881	RP11-414H17.2
ENSG00000134453	10	6130950	6159420	RBM17
ENSG00000170525	10	6186881	6277495	PFKFB3
ENSG00000201581	10	6191586	6191903	RN7SKP78
ENSG00000263628	10	6194159	6194240	MIR3155A
ENSG00000213994	10	6239575	6244656	RP11-414H17.5
ENSG00000238366	10	6287694	6287794	Y_RNA
ENSG00000215244	10	6319650	6377944	RP11-563J2.2
ENSG00000226705	10	6335063	6336647	SDCBPP1
ENSG00000212743	10	6392278	6394723	DKFZP667F0711
ENSG00000065675	10	6469105	6622263	PRKCQ
ENSG00000237943	10	6622381	6658414	PRKCQ-AS1
ENSG00000225948	10	6660678	6667308	RP11-554I8.1
ENSG00000223784	10	6779344	6780988	RP11-554I8.2
ENSG00000238266	10	6821560	6884868	LINC00707
ENSG00000227821	10	6867825	6868186	AL392086.1
ENSG00000234248	10	6933419	6962434	RP11-799O21.2
ENSG00000223581	10	7139114	7139637	RP11-393K12.2
ENSG00000270811	10	7196082	7196198	RP11-393K12.4
ENSG00000198879	10	7200586	7453450	SFMBT2
ENSG00000235141	10	7337068	7337252	COX6CP17
ENSG00000232591	10	7487520	7513904	RP5-1031D4.2
ENSG00000207453	10	7528665	7528771	RNU6-535P
ENSG00000230121	10	7575169	7578527	RP11-385N23.1
ENSG00000123243	10	7601232	7708961	ITIH5
ENSG00000151655	10	7745232	7791483	ITIH2
ENSG00000151657	10	7792925	7829990	KIN
ENSG00000165629	10	7830092	7849778	ATP5C1
ENSG00000165632	10	7860467	8058590	TAF3
ENSG00000233990	10	7875581	7875920	RP11-401E9.3
ENSG00000197308	10	8092413	8095447	GATA3-AS1
ENSG00000232638	10	8093504	8095047	RP11-379F12.4
ENSG00000243350	10	8094205	8095412	RP11-379F12.3
ENSG00000107485	10	8095567	8117161	GATA3
ENSG00000225053	10	8203223	8204155	PRPF38AP1
ENSG00000232170	10	8301294	8310268	LINC00708
ENSG00000226861	10	8340860	8343630	RP5-1119O21.2
ENSG00000226990	10	8442823	8503826	RP11-543F8.2
ENSG00000271251	10	8514682	8514915	RP11-543F8.3
ENSG00000213771	10	8555650	8557069	KRT8P37
ENSG00000236420	10	8661896	8662571	CHCHD3P1
ENSG00000212505	10	8698679	8698794	RNA5SP299
ENSG00000270234	10	8765973	8766251	RP11-575N15.1
ENSG00000234752	10	8939952	8956559	RP11-428L9.1
ENSG00000223808	10	9012088	9015431	RP11-428L9.2
ENSG00000230014	10	9317796	9329020	LINC00709
ENSG00000235838	10	9763926	9766379	HSP90AB7P
ENSG00000228636	10	9800746	9801200	RP5-1051H14.2
ENSG00000224788	10	10100685	10105465	RP5-933E2.1
ENSG00000229919	10	10216193	10216540	TCEB1P3
ENSG00000200849	10	10274574	10274675	Y_RNA
ENSG00000272436	10	10299132	10299429	CUX2P1
ENSG00000234306	10	10407143	10408450	RP11-271F18.1
ENSG00000270111	10	10461501	10504312	RP11-271F18.4
ENSG00000228997	10	10818186	10818624	RP1-186E20.1
ENSG00000225383	10	10826400	10836943	SFTA1P
ENSG00000229240	10	10969021	10994197	LINC00710
ENSG00000231496	10	11002114	11012779	RP1-251M9.2
ENSG00000048740	10	11047259	11378674	CELF2
ENSG00000228027	10	11052127	11053082	RP1-251M9.3
ENSG00000229206	10	11072297	11072831	RP11-397O4.1
ENSG00000237986	10	11117094	11140436	CELF2-AS2
ENSG00000230322	10	11210885	11213339	RP3-323N1.2
ENSG00000181800	10	11358797	11361847	CELF2-AS1
ENSG00000148429	10	11495945	11653753	USP6NL
ENSG00000271360	10	11653304	11654226	RP11-138I18.1
ENSG00000271046	10	11721674	11722513	RP11-138I18.2
ENSG00000134463	10	11784365	11806069	ECHDC3
ENSG00000148426	10	11865338	11914276	PROSER2
ENSG00000225778	10	11891612	11936699	PROSER2-AS1
ENSG00000151461	10	11962021	12085169	UPF2
ENSG00000251957	10	11965180	11965287	RNU6-1095P
ENSG00000181192	10	12110971	12165224	DHTKD1
ENSG00000272507	10	12158279	12158378	U6
ENSG00000065665	10	12171636	12211960	SEC61A2
ENSG00000265653	10	12172759	12172815	MIR548AK
ENSG00000238900	10	12187662	12187765	snoU13
ENSG00000165609	10	12207324	12238143	NUDT5
ENSG00000151465	10	12237964	12292588	CDC123
ENSG00000228302	10	12286750	12289844	RP11-186N15.3
ENSG00000265824	10	12303670	12303926	RN7SL232P
ENSG00000264036	10	12370135	12370388	RN7SL198P
ENSG00000183049	10	12391481	12877545	CAMK1D
ENSG00000252438	10	12457927	12457999	SNORD45
ENSG00000252118	10	12498482	12498630	RNU6ATAC39P
ENSG00000263584	10	12620752	12620822	MIR4480
ENSG00000221331	10	12767253	12767352	MIR548Q
ENSG00000151468	10	12938627	13141652	CCDC3
ENSG00000212499	10	12966679	12966785	RNA5SP300
ENSG00000225251	10	13099902	13100676	RPL5P25
ENSG00000123240	10	13141449	13180291	OPTN
ENSG00000235763	10	13146574	13146793	SNRPGP5
ENSG00000234175	10	13181196	13181533	RP11-730A19.9
ENSG00000228330	10	13184185	13184977	RP11-730A19.5
ENSG00000203414	10	13198684	13200136	BTBD7P1
ENSG00000237540	10	13201477	13201777	RP11-730A19.7
ENSG00000065328	10	13203554	13253104	MCM10
ENSG00000272055	10	13259269	13259375	RNU6-6P
ENSG00000165623	10	13263767	13276334	UCMA
ENSG00000107537	10	13319796	13344412	PHYH
ENSG00000226209	10	13350145	13350447	AL138764.1
ENSG00000086475	10	13359424	13390297	SEPHS1
ENSG00000233256	10	13457202	13465133	RP11-445K13.2
ENSG00000165626	10	13480484	13570974	BEND7
ENSG00000202508	10	13553206	13553313	Y_RNA
ENSG00000227175	10	13570516	13572262	RP11-214D15.2
ENSG00000165630	10	13628927	13672868	PRPF18
ENSG00000227474	10	13633460	13634323	RP11-295P9.2
ENSG00000239665	10	13652047	13710299	RP11-295P9.3
ENSG00000151474	10	13685706	14504141	FRMD4A
ENSG00000273474	10	13717646	13717990	RP11-295P9.12
ENSG00000268549	10	13724521	13726874	RP11-295P9.8
ENSG00000222235	10	13746978	13747072	AL157392.1
ENSG00000225112	10	13752415	13754054	RP11-295P9.6
ENSG00000199407	10	13769796	13769916	RNA5SP301
ENSG00000234091	10	13771383	13798200	RP11-353M9.1
ENSG00000215227	10	13912797	13913175	RP11-308K19.2
ENSG00000229751	10	14033815	14049525	RP11-142M10.2
ENSG00000235410	10	14116283	14129604	RP11-397C18.2
ENSG00000266321	10	14425199	14425276	MIR4293
ENSG00000221371	10	14478575	14478660	MIR1265
ENSG00000065809	10	14560556	14816896	FAM107B
ENSG00000236495	10	14694741	14703690	RP11-7C6.1
ENSG00000201766	10	14705394	14705493	RNA5SP302
ENSG00000237032	10	14765170	14766054	RP11-398C13.2
ENSG00000185267	10	14861249	14880574	CDNF
ENSG00000187522	10	14880163	14913740	HSPA14
ENSG00000272853	10	14919687	14920685	RP11-398C13.6
ENSG00000152455	10	14920819	14946314	SUV39H2
ENSG00000152457	10	14939358	14996431	DCLRE1C
ENSG00000197889	10	15001438	15030049	MEIG1
ENSG00000235623	10	15028941	15029514	OR7E110P
ENSG00000228547	10	15041049	15042054	OR7E26P
ENSG00000182531	10	15049860	15050883	OR7E115P
ENSG00000237470	10	15057071	15130775	DCLRE1CP1
ENSG00000152463	10	15074226	15115851	OLAH
ENSG00000176244	10	15119522	15130775	ACBD7
ENSG00000228312	10	15135262	15135610	GAPDHP45
ENSG00000176236	10	15137384	15139318	C10orf111
ENSG00000152464	10	15139179	15181817	RPP38
ENSG00000152465	10	15144583	15210692	NMT2
ENSG00000206448	10	15196801	15197319	PPIAP30
ENSG00000228181	10	15213035	15213277	RP11-455B2.9
ENSG00000148468	10	15253642	15413061	FAM171A1
ENSG00000232739	10	15279491	15283766	RP11-25G10.2
ENSG00000077943	10	15555948	15762124	ITGA8
ENSG00000148481	10	15820169	15902519	FAM188A
ENSG00000239130	10	15928357	15928464	snoU13
ENSG00000252537	10	16047807	16047922	SNORA31
ENSG00000237913	10	16113415	16113808	FTLP19
ENSG00000201260	10	16249820	16249926	RNU6-1075P
ENSG00000226140	10	16320700	16337857	RP11-461K13.1
ENSG00000238552	10	16440654	16440758	snoU13
ENSG00000165983	10	16478942	16555736	PTER
ENSG00000223156	10	16518002	16518163	RNU2-18P
ENSG00000165985	10	16555742	16564004	C1QL3
ENSG00000148484	10	16632610	16859527	RSU1
ENSG00000225213	10	16763351	16790376	RP11-197M22.2
ENSG00000107611	10	16865963	17171830	CUBN
ENSG00000273153	10	17179335	17179584	RP11-406H21.2
ENSG00000107614	10	17184253	17244053	TRDMT1
ENSG00000229124	10	17256238	17271984	VIM-AS1
ENSG00000026025	10	17270258	17279592	VIM
ENSG00000234961	10	17275324	17276832	RP11-124N14.3
ENSG00000148488	10	17360382	17496329	ST8SIA6
ENSG00000204832	10	17428935	17455502	ST8SIA6-AS1
ENSG00000251803	10	17445507	17445619	Y_RNA
ENSG00000236582	10	17619361	17620211	PRPF38AP2
ENSG00000165996	10	17631958	17659376	PTPLA
ENSG00000260589	10	17683283	17685877	RP11-390B4.5
ENSG00000136738	10	17686124	17757913	STAM
ENSG00000251959	10	17721187	17721296	snoR442
ENSG00000229190	10	17737708	17742231	RP11-390B4.3
ENSG00000148483	10	17794251	17842867	TMEM236
ENSG00000183748	10	17851362	17953178	MRC1L1
ENSG00000207937	10	17887107	17887193	MIR511-1
ENSG00000184040	10	18041218	18089855	TMEM236
ENSG00000120586	10	18098352	18200091	MRC1
ENSG00000207938	10	18134036	18134122	MIR511-2
ENSG00000235637	10	18151816	18154400	RP11-457D2.3
ENSG00000148482	10	18240768	18332221	SLC39A12
ENSG00000226083	10	18290715	18299491	SLC39A12-AS1
ENSG00000165995	10	18429606	18830798	CACNB2
ENSG00000235020	10	18523097	18550123	RP11-109I13.2
ENSG00000240291	10	18802044	18834580	RP11-499P20.2
ENSG00000225527	10	18820778	18822265	RP11-383B4.4
ENSG00000241058	10	18834490	18940551	NSUN6
ENSG00000271786	10	18931405	18944123	RP11-139J15.7
ENSG00000152487	10	18940195	18948214	ARL5B-AS1
ENSG00000165997	10	18948334	18970568	ARL5B
ENSG00000225509	10	19024674	19027560	AIFM1P1
ENSG00000234244	10	19035362	19036782	RP11-139J15.5
ENSG00000234813	10	19229430	19229882	RP11-288D15.1
ENSG00000226255	10	19340384	19341099	UBE2V2P1
ENSG00000204740	10	19492779	20079330	MALRD1
ENSG00000227734	10	19579152	19580409	RP11-49L2.1
ENSG00000239539	10	19778030	19778329	HMGN1P20
ENSG00000236960	10	19780001	19780228	RP11-265G8.3
ENSG00000200545	10	19887176	19887391	U3
ENSG00000252001	10	19922612	19922741	RNA5SP303
ENSG00000233968	10	19999257	20017479	RP11-354E11.2
ENSG00000230818	10	20036752	20037550	MTND2P16
ENSG00000212072	10	20072486	20072589	AL353147.1
ENSG00000252832	10	20081927	20082030	RNU6-1212P
ENSG00000120594	10	20105168	20578785	PLXDC2
ENSG00000238246	10	20359734	20380713	RP11-575A19.2
ENSG00000228339	10	20638978	20640029	AMD1P1
ENSG00000270727	10	20836100	20836351	RP11-51E20.1
ENSG00000265372	10	20840899	20840975	MIR4675
ENSG00000078114	10	21068902	21463116	NEBL
ENSG00000235940	10	21093222	21093506	MTND1P21
ENSG00000230112	10	21130304	21130489	RP11-56H7.2
ENSG00000228753	10	21317928	21319721	EIF4BP2
ENSG00000228219	10	21399611	21402317	NPM1P30
ENSG00000204683	10	21414692	21435488	C10orf113
ENSG00000231920	10	21462943	21463977	NEBL-AS1
ENSG00000228860	10	21506820	21507208	RP11-565H13.3
ENSG00000232853	10	21536681	21537024	LUZP4P1
ENSG00000207264	10	21610890	21610996	RNU6-15P
ENSG00000230109	10	21629162	21661879	RP11-275N1.1
ENSG00000231553	10	21682962	21683521	RNMTL1P1
ENSG00000199222	10	21770645	21770746	Y_RNA
ENSG00000251749	10	21774567	21774666	U3
ENSG00000204682	10	21781587	21786191	CASC10
ENSG00000222071	10	21785491	21785570	MIR1915
ENSG00000180592	10	21802407	21814611	SKIDA1
ENSG00000078403	10	21823094	22032559	MLLT10
ENSG00000207347	10	21853400	21853506	RNU6-306P
ENSG00000223984	10	21913521	21915215	HNRNPRP1
ENSG00000201390	10	21950564	21950670	RNU6-1141P
ENSG00000136770	10	22045466	22292698	DNAJC1
ENSG00000252634	10	22074221	22074516	RN7SKP219
ENSG00000203471	10	22183277	22183445	AL359697.1
ENSG00000201364	10	22222072	22222367	RN7SKP37
ENSG00000232497	10	22451921	22454723	ADIPOR1P1
ENSG00000236777	10	22452021	22453235	RP11-108B14.1
ENSG00000223601	10	22497743	22498950	EBLN1
ENSG00000260205	10	22507003	22510097	RP11-108B14.5
ENSG00000227462	10	22514627	22514953	RP11-108B14.4
ENSG00000261671	10	22546715	22547477	RP11-573G6.6
ENSG00000233318	10	22555920	22556275	RP11-573G6.2
ENSG00000148444	10	22604903	22609235	COMMD3
ENSG00000269897	10	22605317	22618471	COMMD3-BMI1
ENSG00000168283	10	22610140	22620413	BMI1
ENSG00000272516	10	22621333	22621916	RP11-573G6.9
ENSG00000271981	10	22621516	22621910	RP11-573G6.8
ENSG00000272366	10	22629306	22629544	RP11-573G6.10
ENSG00000077327	10	22634399	22743153	SPAG6
ENSG00000233451	10	22650101	22701996	RP11-301N24.3
ENSG00000150867	10	22823778	23003484	PIP4K2A
ENSG00000206842	10	23076322	23076428	RNU6-413P
ENSG00000165309	10	23216953	23326518	ARMC3
ENSG00000223131	10	23286184	23286287	RNA5SP304
ENSG00000221221	10	23363312	23363407	AL139815.1
ENSG00000148450	10	23384435	23410942	MSRB2
ENSG00000229932	10	23425852	23426590	YWHAZP3
ENSG00000252049	10	23455914	23456030	SNORA40
ENSG00000168267	10	23481256	23483181	PTF1A
ENSG00000204566	10	23492745	23528745	C10orf115
ENSG00000227537	10	23547140	23547474	RP11-215C7.3
ENSG00000179133	10	23556124	23633774	C10orf67
ENSG00000224215	10	23632886	23634110	RP11-371A19.2
ENSG00000264574	10	23682334	23682396	MIR1254-2
ENSG00000238515	10	23688460	23688528	snoU13
ENSG00000165312	10	23728198	23731308	OTUD1
ENSG00000120549	10	23983675	24836772	KIAA1217
ENSG00000223928	10	24446764	24447710	RP11-183E9.2
ENSG00000207930	10	24564614	24564710	MIR603
ENSG00000269879	10	24770273	24770632	AL353583.1
ENSG00000107863	10	24872538	25012597	ARHGAP21
ENSG00000199535	10	24929095	24929213	RNA5SP305
ENSG00000099256	10	25137536	25241533	PRTFDC1
ENSG00000228667	10	25156574	25157119	RP11-129O7.2
ENSG00000240294	10	25197451	25197741	RN7SKP241
ENSG00000273107	10	25242170	25242442	RP11-165A20.3
ENSG00000151023	10	25270908	25305089	ENKUR
ENSG00000185875	10	25305587	25315593	THNSL1
ENSG00000266069	10	25380385	25380483	AL139821.1
ENSG00000231422	10	25401987	25450165	RP11-80K21.3
ENSG00000233642	10	25447001	25465205	GPR158-AS1
ENSG00000151025	10	25463991	25891155	GPR158
ENSG00000222543	10	25682486	25682773	RN7SKP220
ENSG00000227465	10	25936499	25937033	GPN3P1
ENSG00000271563	10	25980466	25981252	HIRAP1
ENSG00000223019	10	26102740	26102846	RNA5SP306
ENSG00000251711	10	26108292	26108355	RNU6-632P
ENSG00000226304	10	26213377	26222639	RP11-435M3.2
ENSG00000095777	10	26223196	26501456	MYO3A
ENSG00000136750	10	26505236	26593487	GAD2
ENSG00000077420	10	26727132	26856732	APBB1IP
ENSG00000199733	10	26798518	26798633	RNA5SP307
ENSG00000236894	10	26866605	26868024	RP11-128B16.3
ENSG00000233261	10	26878794	26883253	LINC00264
ENSG00000231976	10	26932098	26942383	LINC00202-2
ENSG00000234296	10	26932157	26933945	RP13-16H11.7
ENSG00000227932	10	26953135	26965088	RP13-16H11.2
ENSG00000148459	10	26986588	27035727	PDSS1
ENSG00000234788	10	27003551	27004761	HSPA8P3
ENSG00000235843	10	27006564	27007707	RP13-16H11.5
ENSG00000136754	10	27035522	27150016	ABI1
ENSG00000223027	10	27077946	27078086	SNORA57
ENSG00000206605	10	27079469	27079575	RNU6-946P
ENSG00000238414	10	27157094	27157193	snoU13
ENSG00000232224	10	27220135	27230930	LINC00202-1
